sku,gender,category,sub_category,article_type,base_colour,season,year,usage,product_display_name,attributes,image_url,price,msrp,currency,review_count,ratings,brand
SKU000110,Men,Footwear,Flip Flops,Flip Flops,Red,Fall,2010.0,Casual,Mens Winglet Red Flip Flop,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product110.jpg,2380,3074,INR,333,3.8,Puma
SKU000111,Men,Footwear,Flip Flops,Flip Flops,Brown,Fall,2010.0,Casual,Mens Winglet Brown Flip Flop,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product111.jpg,3006,4123,INR,41,4.4,Puma
SKU000112,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Casual,Men Tri Color White T-shirt,"{'material': 'Cotton', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product112.jpg,2677,3234,INR,181,4.7,Reebok
SKU000113,Men,Apparel,Topwear,Tshirts,Orange,Fall,2010.0,Sports,Men Shiamak Orange T-shirt,"{'material': 'Cotton Blend', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product113.jpg,2301,2899,INR,331,4.2,Reebok
SKU000114,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Casual,Men Dragon Yao White T-shirt,"{'material': 'Cotton', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product114.jpg,3761,4811,INR,84,4.8,Reebok
SKU000115,Men,Apparel,Topwear,Tshirts,White,Fall,2009.0,Casual,Men Club Stripe White Polo T-shirt,"{'material': 'Polyester', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product115.jpg,3174,4332,INR,1126,4.1,Reebok
SKU000116,Men,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Casual,Men Sleeveless Black T-shirt,"{'material': 'Polyester', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product116.jpg,2390,3053,INR,305,3.6,Reebok
SKU000117,Men,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Casual,Men's Star Black Polo T-shirt,"{'material': 'Cotton Blend', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product117.jpg,1933,3062,INR,654,4.7,Reebok
SKU000118,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Casual,Men Excellence White T-shirt,"{'material': 'Cotton Blend', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product118.jpg,1553,2698,INR,344,3.9,Reebok
SKU000119,Men,Apparel,Topwear,Tshirts,White,Fall,2009.0,Casual,Men Football Fanatic White T-shirt,"{'material': 'Cotton', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product119.jpg,3708,4676,INR,590,4.0,Reebok
SKU000120,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Casual,Men Graphic White T-shirt,"{'material': 'Cotton', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product120.jpg,3359,4525,INR,537,4.7,Reebok
SKU000121,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010.0,Casual,Men Force India Grey T-shirt,"{'material': 'Cotton', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product121.jpg,1838,2956,INR,733,4.1,Reebok
SKU000122,Men,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Casual,Men Run Black T-shirt,"{'material': 'Cotton', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product122.jpg,2376,3043,INR,599,4.1,Reebok
SKU000123,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010.0,Casual,Men Heather Grey T-shirt,"{'material': 'Cotton Blend', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product123.jpg,1696,2059,INR,1012,4.7,Reebok
SKU000124,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Casual,Men Stripe White Polo T-shirt,"{'material': 'Polyester', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product124.jpg,1626,2245,INR,414,4.3,Reebok
SKU000125,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Casual,Men Laser Blue T-shirt,"{'material': 'Polyester', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product125.jpg,2135,3334,INR,1151,3.6,Reebok
SKU000126,Men,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Sports,Men Shiamak Dance Black T-shirt,"{'material': 'Polyester', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product126.jpg,2538,3098,INR,1029,4.6,Reebok
SKU000127,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Casual,Men Blue Polo T-shirt,"{'material': 'Cotton Blend', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product127.jpg,3564,4172,INR,690,3.7,Reebok
SKU000128,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010.0,Casual,Men Dragon Grey T-shirt,"{'material': 'Cotton', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product128.jpg,3952,4730,INR,232,4.8,Reebok
SKU000129,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010.0,Casual,Men Sublime Grey T-shirt,"{'material': 'Cotton Blend', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product129.jpg,1880,2743,INR,136,4.2,Reebok
SKU000130,Men,Apparel,Topwear,Tshirts,White,Fall,2012.0,Casual,Men Star White Polo T-shirt,"{'material': 'Cotton Blend', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product130.jpg,1061,2249,INR,1041,4.6,Reebok
SKU000131,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Casual,Men White T-shirt,"{'material': 'Cotton', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product131.jpg,1654,2692,INR,507,3.6,Reebok
SKU000132,Men,Apparel,Topwear,Tshirts,Purple,Fall,2010.0,Casual,Men Plum Shiamak Purple T-shirt,"{'material': 'Polyester', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product132.jpg,2964,3639,INR,576,3.7,Reebok
SKU000133,Men,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Casual,Men Graffiti Black T-shirt,"{'material': 'Polyester', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product133.jpg,1213,1938,INR,1014,4.6,Reebok
SKU000134,Men,Apparel,Topwear,Tshirts,Green,Fall,2010.0,Casual,Men Basil Green & White Polo T-shirt,"{'material': 'Polyester', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product134.jpg,1160,1712,INR,1181,4.3,Reebok
SKU000135,Men,Apparel,Topwear,Tshirts,Green,Fall,2010.0,Casual,Men Basil Green & Blue Polo T-shirt,"{'material': 'Cotton', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product135.jpg,1503,2115,INR,668,4.4,Reebok
SKU000136,Men,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Casual,Men Club Stripe Black Polo T-shirt,"{'material': 'Polyester', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product136.jpg,1803,2232,INR,917,3.7,Reebok
SKU000137,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2010.0,Casual,Men Graphic Yellow T-shirt,"{'material': 'Polyester', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product137.jpg,1454,1772,INR,634,4.8,Reebok
SKU000138,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Casual,Men Electric Blue Polo T-shirt,"{'material': 'Polyester', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product138.jpg,3695,4885,INR,224,4.0,Reebok
SKU000139,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Casual,Men White Contrasts T-shirt,"{'material': 'Polyester', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product139.jpg,2114,3040,INR,615,3.9,Reebok
SKU000140,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Casual,Men Basketball Blue T-shirt,"{'material': 'Cotton Blend', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product140.jpg,3705,4564,INR,1070,4.0,Reebok
SKU000141,Men,Apparel,Topwear,Tshirts,Red,Fall,2010.0,Casual,Men Truth or Dare Red T-shirt,"{'material': 'Polyester', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product141.jpg,2288,2799,INR,504,4.4,Reebok
SKU000142,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Casual,Men Audi White T-shirt,"{'material': 'Cotton Blend', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product142.jpg,1697,2038,INR,62,4.2,Reebok
SKU000143,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010.0,Sports,Men's Stripe Silver Shoe,"{'material': 'Synthetic', 'sizes': 'UK 6, 7, 8, 9, 10, 11'}",product_images/product143.jpg,3309,4230,INR,1109,4.1,Reebok
SKU000144,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2010.0,Sports,Men Frisky Attraction Grey Shoe,"{'material': 'Leather', 'sizes': 'UK 6, 7, 8, 9, 10, 11'}",product_images/product144.jpg,973,1903,INR,837,3.6,Reebok
SKU000145,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2010.0,Sports,Navy Blue Men's T-shirt,"{'material': 'Cotton Blend', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product145.jpg,2976,3614,INR,26,4.2,Puma
SKU000146,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Sports,White Men's T-shirt,"{'material': 'Cotton Blend', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product146.jpg,3504,4503,INR,822,4.0,Puma
SKU000147,Men,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Sports,Black Men Sailing Jersey,"{'material': 'Cotton Blend', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product147.jpg,1490,1883,INR,573,4.2,Puma
SKU000148,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Sports,Men's Mood Indigo T-shirt,"{'material': 'Cotton', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product148.jpg,2480,3403,INR,334,4.5,Puma
SKU000149,Men,Apparel,Topwear,Tshirts,Green,Fall,2010.0,Casual,Men's Island Green T-shirt,"{'material': 'Cotton Blend', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product149.jpg,1097,2151,INR,263,3.9,Puma
SKU000150,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010.0,Casual,Men's Foundation Grey Polo T-shirt,"{'material': 'Polyester', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product150.jpg,3845,4886,INR,1036,4.3,Puma
SKU000151,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2010.0,Casual,Men's Foundation Navy Blue Polo T-shirt,"{'material': 'Cotton Blend', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product151.jpg,3004,3788,INR,500,4.3,Puma
SKU000152,Men,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Casual,Men's Foundation limea Black Polo T-shirt,"{'material': 'Polyester', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product152.jpg,3835,4932,INR,371,4.5,Puma
SKU000153,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,Women Black Spagetti Top,"{'material': 'Cotton', 'sizes': 'XS, S, M, L, XL, XXL'}",product_images/product153.jpg,1632,2446,INR,30,3.7,Puma
SKU000154,Women,Apparel,Topwear,Tops,Purple,Fall,2011.0,Casual,Women Spagetti Dahlia Purple Top,"{'material': 'Cotton Blend', 'sizes': 'XS, S, M, L, XL, XXL'}",product_images/product154.jpg,2351,3174,INR,728,3.9,Puma
SKU000155,Women,Apparel,Topwear,Tshirts,White,Fall,2010.0,Sports,Women Spagetti White Top,"{'material': 'Cotton Blend', 'sizes': 'XS, S, M, L, XL, XXL'}",product_images/product155.jpg,2011,2739,INR,640,4.5,Puma
SKU000156,Women,Apparel,Topwear,Tshirts,Purple,Fall,2010.0,Sports,Women Purple Blouson Top,"{'material': 'Cotton Blend', 'sizes': 'XS, S, M, L, XL, XXL'}",product_images/product156.jpg,973,1526,INR,856,4.5,Puma
SKU000157,Women,Apparel,Topwear,Tops,Green,Fall,2011.0,Casual,Women Island Green Top,"{'material': 'Polyester', 'sizes': 'XS, S, M, L, XL, XXL'}",product_images/product157.jpg,3374,3948,INR,485,4.2,Puma
SKU000158,Men,Footwear,Sandal,Sandals,Black,Fall,2010.0,Casual,Men Rio Fashion Black Sandal,"{'material': 'Mesh', 'sizes': 'UK 6, 7, 8, 9, 10, 11'}",product_images/product158.jpg,2909,3542,INR,866,4.1,Puma
SKU000159,Men,Footwear,Sandal,Sports Sandals,Black,Fall,2010.0,Casual,Men Diva Fashion Black Sandal,"{'material': 'Mesh', 'sizes': 'UK 6, 7, 8, 9, 10, 11'}",product_images/product159.jpg,2727,3135,INR,609,4.5,Puma
SKU000160,Women,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Women Commander White Pink Shoe,"{'material': 'Synthetic', 'sizes': 'UK 6, 7, 8, 9, 10, 11'}",product_images/product160.jpg,2893,3750,INR,656,4.4,Puma
SKU000161,Women,Footwear,Shoes,Casual Shoes,White,Summer,2011.0,Casual,Women Commander White Blue Shoe,"{'material': 'Mesh', 'sizes': 'UK 6, 7, 8, 9, 10, 11'}",product_images/product161.jpg,1929,2400,INR,1043,4.4,Puma
SKU000162,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Sports,Men's Sleevless-Hawaian Blue T-shirt,"{'material': 'Cotton', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product162.jpg,3307,4052,INR,721,3.7,Puma
SKU000163,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2010.0,Casual,Men's Limeade Yellow T-shirt,"{'material': 'Cotton', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product163.jpg,2804,3538,INR,1050,4.1,Puma
SKU000164,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Casual,Men's White Polo T-shirt,"{'material': 'Cotton', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product164.jpg,3668,4027,INR,665,4.3,Puma
SKU000165,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Women Contemporary Black Flats,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product165.jpg,3046,3448,INR,658,3.7,Carlton London
SKU000166,Women,Footwear,Shoes,Flats,Silver,Fall,2010.0,Casual,Women Contemporary Silver Sandal,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product166.jpg,3402,3973,INR,376,3.9,Carlton London
SKU000167,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Women Stylish Black Flats,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product167.jpg,3215,3586,INR,360,3.7,Carlton London
SKU000168,Women,Footwear,Shoes,Heels,Gold,Winter,2012.0,Casual,Women Stylish Gold Flats,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product168.jpg,2822,3575,INR,202,4.0,Carlton London
SKU000169,Women,Footwear,Shoes,Flats,Black,Fall,2010.0,Casual,Women Crystal Black Sandal,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product169.jpg,835,1801,INR,1193,3.7,Carlton London
SKU000170,Women,Footwear,Shoes,Flats,Silver,Fall,2010.0,Casual,Women Crystal Silver Sandal,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product170.jpg,2092,2641,INR,807,4.7,Carlton London
SKU000171,Women,Footwear,Shoes,Flats,Beige,Fall,2010.0,Casual,Women Greek Beige Sandal,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product171.jpg,2036,2786,INR,589,4.2,Carlton London
SKU000172,Women,Footwear,Shoes,Flats,Gold,Fall,2010.0,Sports,Women Gold Wedge Sandal,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product172.jpg,3340,3749,INR,1136,4.2,Carlton London
SKU000173,Women,Footwear,Shoes,Flats,Silver,Spring,2010.0,Casual,Women Silver Wedge Sandal,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product173.jpg,3120,3935,INR,325,4.1,Carlton London
SKU000174,Women,Footwear,Shoes,Flats,Black,Fall,2010.0,Casual,Women Black Sandal,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product174.jpg,3862,4701,INR,1128,4.1,Carlton London
SKU000175,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Women Black Solid Sandals,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product175.jpg,1237,1946,INR,1196,4.3,Carlton London
SKU000176,Women,Footwear,Shoes,Flats,Gold,Fall,2009.0,Casual,Women Wedge Gold Sandal,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product176.jpg,1656,2806,INR,779,3.9,Carlton London
SKU000177,Women,Footwear,Shoes,Flats,Red,Fall,2010.0,Casual,Women Red Wedge Sandal,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product177.jpg,3998,4587,INR,920,4.3,Carlton London
SKU000178,Women,Footwear,Shoes,Flats,Silver,Fall,2010.0,Casual,Women Wedge Silver Sandal,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product178.jpg,3820,5019,INR,1034,4.3,Carlton London
SKU000179,Women,Footwear,Shoes,Flats,Gold,Fall,2010.0,Casual,Women Four Strapped Gold Sandal,"{'material': 'Cotton', 'sizes': 'Free Size'}",product_images/product179.jpg,1998,2860,INR,728,4.5,Carlton London
SKU000180,Women,Footwear,Shoes,Flats,Black,Fall,2010.0,Casual,Women Four Strapped Black Sandal,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product180.jpg,1666,1977,INR,902,4.6,Carlton London
SKU000181,Women,Footwear,Shoes,Flats,Red,Fall,2010.0,Casual,Women Four Strapped Red Sandal,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product181.jpg,3619,3968,INR,491,4.4,Carlton London
SKU000182,Women,Footwear,Shoes,Flats,White,Winter,2012.0,Casual,Women White Ballerinas,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product182.jpg,1592,2132,INR,284,4.8,Carlton London
SKU000183,Women,Footwear,Shoes,Flats,Pink,Fall,2010.0,Casual,Women Pink Ballerinas Shoe,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product183.jpg,3541,4623,INR,143,4.6,Carlton London
SKU000184,Men,Footwear,Shoes,Heels,Black,Summer,2010.0,Smart Casual,Men Black Leather Casual Shoes.,"{'material': 'Polyester', 'sizes': 'Free Size'}",product_images/product184.jpg,3402,3885,INR,141,3.9,Carlton London
SKU000185,Men,Footwear,Sandal,Sandals,Beige,Fall,2010.0,Casual,Men Beige Strapped Sandal,"{'material': 'Synthetic', 'sizes': 'UK 6, 7, 8, 9, 10, 11'}",product_images/product185.jpg,1784,2813,INR,995,3.6,Carlton London
SKU000186,Men,Footwear,Sandal,Sandals,White,Fall,2010.0,Sports,Men White Strapped Sandal,"{'material': 'Leather', 'sizes': 'UK 6, 7, 8, 9, 10, 11'}",product_images/product186.jpg,1206,2032,INR,937,4.5,Carlton London
SKU000187,Men,Footwear,Sandal,Sandals,Brown,Fall,2010.0,Casual,Men Brown Strapped Sandal,"{'material': 'Mesh', 'sizes': 'UK 6, 7, 8, 9, 10, 11'}",product_images/product187.jpg,1729,2654,INR,957,4.8,Carlton London
SKU000188,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2012.0,Formal,Men's Semi Formal Black Shoe,"{'material': 'Mesh', 'sizes': 'UK 6, 7, 8, 9, 10, 11'}",product_images/product188.jpg,1626,2422,INR,449,4.5,Carlton London
SKU000189,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2010.0,Formal,Men's Semi Formal Coffee Shoe,"{'material': 'Mesh', 'sizes': 'UK 6, 7, 8, 9, 10, 11'}",product_images/product189.jpg,3971,4435,INR,403,3.7,Carlton London
SKU000190,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2010.0,Formal,Men's Formal Brown Shoe,"{'material': 'Leather', 'sizes': 'UK 6, 7, 8, 9, 10, 11'}",product_images/product190.jpg,2499,3191,INR,849,3.8,Carlton London
SKU000191,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,2012.0,Formal,Men Brown Formal Shoes,"{'material': 'Leather', 'sizes': 'UK 6, 7, 8, 9, 10, 11'}",product_images/product191.jpg,817,1603,INR,990,4.8,Carlton London
SKU000192,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2010.0,Casual,Men's Casual Brown Shoe,"{'material': 'Mesh', 'sizes': 'UK 6, 7, 8, 9, 10, 11'}",product_images/product192.jpg,3331,4455,INR,421,4.3,Carlton London
SKU000193,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2010.0,Formal,Men Semi Formal Black Shoe,"{'material': 'Leather', 'sizes': 'UK 6, 7, 8, 9, 10, 11'}",product_images/product193.jpg,3880,4975,INR,526,4.3,Carlton London
SKU000194,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010.0,Sports,Men's Basket Biz White & Blue Shoe,"{'material': 'Leather', 'sizes': 'UK 6, 7, 8, 9, 10, 11'}",product_images/product194.jpg,3372,3911,INR,164,4.6,Puma
SKU000195,Men,Footwear,Shoes,Casual Shoes,White,Fall,2010.0,Casual,Men's Match Classic White & Green Shoe,"{'material': 'Synthetic', 'sizes': 'UK 6, 7, 8, 9, 10, 11'}",product_images/product195.jpg,1709,2151,INR,1042,4.6,Puma
SKU000196,Men,Footwear,Shoes,Casual Shoes,White,Fall,2010.0,Casual,Men's Excurse White Spectrum Blue Shoe,"{'material': 'Mesh', 'sizes': 'UK 6, 7, 8, 9, 10, 11'}",product_images/product196.jpg,3324,4124,INR,1009,4.3,Puma
SKU000197,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Fall,2010.0,Casual,Men's Bencio Leather White & Blue Shoe,"{'material': 'Mesh', 'sizes': 'UK 6, 7, 8, 9, 10, 11'}",product_images/product197.jpg,3121,3557,INR,536,3.9,Puma
SKU000198,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2010.0,Sports,Men's Mid Pixel Black & Silver Canvas Shoe,"{'material': 'Mesh', 'sizes': 'UK 6, 7, 8, 9, 10, 11'}",product_images/product198.jpg,844,1226,INR,904,4.5,Puma
SKU000199,Men,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Casual,Men's Black T-shirt,"{'material': 'Cotton', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product199.jpg,2547,3717,INR,98,4.4,Puma
SKU000200,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Casual,Men's White T-shirt,"{'material': 'Cotton', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product200.jpg,2149,3070,INR,869,3.7,Puma
SKU000201,Men,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Casual,Men's Sless Black T-shirt,"{'material': 'Polyester', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product201.jpg,3214,3654,INR,1165,4.4,Puma
SKU000202,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Casual,Men's Sless White T-shirt,"{'material': 'Cotton', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product202.jpg,3521,4592,INR,829,4.7,Puma
SKU000203,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2010.0,Casual,Men's Heroes Yellow T-shirt,"{'material': 'Polyester', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product203.jpg,2891,3287,INR,293,4.0,Puma
SKU000204,Women,Apparel,Topwear,Tshirts,Green,Fall,2010.0,Casual,Women's Heroes Green T-shirt,"{'material': 'Cotton Blend', 'sizes': 'XS, S, M, L, XL, XXL'}",product_images/product204.jpg,974,1786,INR,866,4.1,Puma
SKU000205,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Casual,Men's Lifestyle Heritage Blue Polo T-shirt,"{'material': 'Cotton', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product205.jpg,1270,2021,INR,926,4.3,Puma
SKU000206,Women,Apparel,Topwear,Tshirts,Purple,Fall,2010.0,Casual,Women's Lifestyle Purple Polo T-shirt,"{'material': 'Polyester', 'sizes': 'XS, S, M, L, XL, XXL'}",product_images/product206.jpg,2617,3045,INR,913,4.2,Puma
SKU000207,Women,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Women's Punk Graphic White T-shirt,"{'material': 'Cotton Blend', 'sizes': 'XS, S, M, L, XL, XXL'}",product_images/product207.jpg,2092,3237,INR,31,4.0,Puma
SKU000208,Women,Apparel,Topwear,Tshirts,Pink,Fall,2010.0,Casual,Women's Punk Graphic Pink T-shirt,"{'material': 'Cotton Blend', 'sizes': 'XS, S, M, L, XL, XXL'}",product_images/product208.jpg,2751,3902,INR,723,4.5,Puma
SKU000209,Men,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Casual,Men's Jersey Black Polo T-shirt,"{'material': 'Cotton Blend', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product209.jpg,2048,2765,INR,1161,3.8,Puma
SKU000210,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Casual,Men's Tee2 White T-shirt,"{'material': 'Polyester', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product210.jpg,2512,3538,INR,780,3.7,Puma
SKU000211,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Casual,Men's Hawaian Ocan Blue T-shirt,"{'material': 'Cotton Blend', 'sizes': 'S, M, L, XL, XXL, XXXL'}",product_images/product211.jpg,1330,2507,INR,391,4.2,Puma
SKU000212,Women,Apparel,Topwear,Tops,White,Fall,2011.0,Casual,Women White Top,"{'material': 'Polyester', 'sizes': 'XS, S, M, L, XL, XXL'}",product_images/product212.jpg,1565,2374,INR,561,4.6,Puma
SKU000213,Women,Apparel,Topwear,Tshirts,Grey,Fall,2010.0,Casual,Women's Graphic V-Neck Grey T-shirt,"{'material': 'Polyester', 'sizes': 'XS, S, M, L, XL, XXL'}",product_images/product213.jpg,3339,3985,INR,688,4.6,Puma
