idempotency_key,result,created_at
idemp_PAY000775,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 21362.88, ""method"": ""card""}",2025-11-07T14:34:39.205146
idemp_PAY000776,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 9316.27, ""method"": ""card""}",2025-11-07T03:33:39.205697
idemp_PAY000777,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 7818.98, ""method"": ""card""}",2025-11-25T18:50:39.206239
idemp_PAY000778,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 3358.66, ""method"": ""upi""}",2025-11-11T05:25:39.206679
idemp_PAY000779,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 15535.36, ""method"": ""card""}",2025-11-10T09:36:39.207299
idemp_PAY000780,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 10365.41, ""method"": ""cod""}",2025-12-06T02:13:39.207868
idemp_PAY000781,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 8430.46, ""method"": ""netbanking""}",2025-11-26T15:28:39.208386
idemp_PAY000782,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 5929.1, ""method"": ""upi""}",2025-11-21T09:21:39.208873
idemp_PAY000783,"{""status"": ""failed"", ""object"": ""payment"", ""amount"": 23944.6, ""method"": ""wallet""}",2025-12-06T02:56:39.209477
idemp_PAY000784,"{""status"": ""refunded"", ""object"": ""payment"", ""amount"": 8415.89, ""method"": ""upi""}",2025-11-10T14:42:39.209986
idemp_PAY000785,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 8415.88, ""method"": ""card""}",2025-11-10T15:18:39.209986
idemp_PAY000786,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 10163.1, ""method"": ""upi""}",2025-11-14T18:14:39.210467
idemp_PAY000787,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 30303.99, ""method"": ""netbanking""}",2025-11-28T06:19:39.211062
idemp_PAY000788,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 9875.73, ""method"": ""card""}",2025-11-23T17:26:39.211578
idemp_PAY000789,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 11764.37, ""method"": ""wallet""}",2025-11-27T11:24:39.212187
idemp_PAY000790,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 3614.69, ""method"": ""card""}",2025-12-01T14:46:39.212676
idemp_PAY000791,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 13246.87, ""method"": ""card""}",2025-12-06T15:54:39.213260
idemp_PAY000792,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 13860.0, ""method"": ""card""}",2025-11-17T21:29:39.213789
idemp_PAY000793,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 4706.86, ""method"": ""card""}",2025-11-27T20:38:39.214320
idemp_PAY000794,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 4706.85, ""method"": ""upi""}",2025-11-27T19:56:39.214320
idemp_PAY000795,"{""status"": ""failed"", ""object"": ""payment"", ""amount"": 2227.12, ""method"": ""cod""}",2025-11-09T12:21:39.214747
idemp_PAY000796,"{""status"": ""failed"", ""object"": ""payment"", ""amount"": 5987.43, ""method"": ""netbanking""}",2025-11-20T11:33:39.215246
idemp_PAY000797,"{""status"": ""failed"", ""object"": ""payment"", ""amount"": 15240.51, ""method"": ""card""}",2025-11-08T05:47:39.215823
idemp_PAY000798,"{""status"": ""failed"", ""object"": ""payment"", ""amount"": 6966.16, ""method"": ""upi""}",2025-11-18T08:57:39.216380
idemp_PAY000799,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 1628.66, ""method"": ""wallet""}",2025-11-24T11:24:39.216789
idemp_PAY000800,"{""status"": ""pending"", ""object"": ""payment"", ""amount"": 4703.0, ""method"": ""netbanking""}",2025-11-14T23:19:39.217261
idemp_PAY000801,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 3271.05, ""method"": ""card""}",2025-12-06T17:14:39.217702
idemp_PAY000802,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 15460.15, ""method"": ""card""}",2025-12-04T01:35:39.218211
idemp_PAY000803,"{""status"": ""failed"", ""object"": ""payment"", ""amount"": 13101.79, ""method"": ""netbanking""}",2025-11-25T17:38:39.218655
idemp_PAY000804,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 4596.08, ""method"": ""upi""}",2025-12-05T11:35:39.219247
idemp_PAY000805,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 4596.08, ""method"": ""card""}",2025-12-05T11:28:39.219247
idemp_PAY000806,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 1042.27, ""method"": ""card""}",2025-11-22T20:38:39.219664
idemp_PAY000807,"{""status"": ""failed"", ""object"": ""payment"", ""amount"": 3027.02, ""method"": ""card""}",2025-11-18T01:46:39.220200
idemp_PAY000808,"{""status"": ""failed"", ""object"": ""payment"", ""amount"": 3027.03, ""method"": ""card""}",2025-11-18T01:35:39.220200
idemp_PAY000809,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 17407.94, ""method"": ""card""}",2025-11-08T11:47:39.220725
idemp_PAY000810,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 11516.46, ""method"": ""netbanking""}",2025-11-11T12:38:39.221310
idemp_PAY000811,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 5291.81, ""method"": ""upi""}",2025-12-01T22:57:39.221780
idemp_PAY000812,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 6109.49, ""method"": ""card""}",2025-12-03T02:56:39.222275
idemp_PAY000813,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 1031.18, ""method"": ""card""}",2025-11-11T17:07:39.222679
idemp_PAY000814,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 10016.61, ""method"": ""upi""}",2025-11-29T08:47:39.223204
idemp_PAY000815,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 6343.88, ""method"": ""wallet""}",2025-11-10T12:01:39.223675
idemp_PAY000816,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 15216.68, ""method"": ""card""}",2025-11-27T20:03:39.224253
idemp_PAY000817,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 14922.41, ""method"": ""card""}",2025-11-20T10:35:39.224847
idemp_PAY000818,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 15640.01, ""method"": ""upi""}",2025-11-17T22:10:39.225393
idemp_PAY000819,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 5051.76, ""method"": ""cod""}",2025-12-07T01:21:39.225862
idemp_PAY000820,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 1485.79, ""method"": ""card""}",2025-11-20T03:51:39.226275
idemp_PAY000821,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 4267.18, ""method"": ""card""}",2025-11-24T08:23:39.226801
idemp_PAY000822,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 4267.19, ""method"": ""card""}",2025-11-24T07:43:39.226801
idemp_PAY000823,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 3559.25, ""method"": ""netbanking""}",2025-12-04T20:08:39.227213
idemp_PAY000824,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 15578.78, ""method"": ""wallet""}",2025-11-24T04:57:39.227749
idemp_PAY000825,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 24639.8, ""method"": ""card""}",2025-12-05T12:22:39.228332
idemp_PAY000826,"{""status"": ""failed"", ""object"": ""payment"", ""amount"": 16192.78, ""method"": ""card""}",2025-11-19T09:22:39.228907
idemp_PAY000827,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 19513.0, ""method"": ""card""}",2025-11-27T00:57:39.229518
idemp_PAY000828,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 1907.14, ""method"": ""cod""}",2025-12-03T21:03:39.229926
idemp_PAY000829,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 1907.13, ""method"": ""upi""}",2025-12-03T21:38:39.229926
idemp_PAY000830,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 2190.01, ""method"": ""upi""}",2025-12-07T08:50:39.230418
idemp_PAY000831,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 2190.01, ""method"": ""upi""}",2025-12-07T08:53:39.230418
idemp_PAY000832,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 14499.3, ""method"": ""netbanking""}",2025-11-26T22:00:39.231051
idemp_PAY000833,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 37246.51, ""method"": ""card""}",2025-12-03T00:24:39.231652
idemp_PAY000834,"{""status"": ""failed"", ""object"": ""payment"", ""amount"": 5355.5, ""method"": ""netbanking""}",2025-11-06T12:22:39.232141
idemp_PAY000835,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 9075.85, ""method"": ""upi""}",2025-11-19T00:18:39.232541
idemp_PAY000836,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 6300.35, ""method"": ""upi""}",2025-11-07T16:42:39.233062
idemp_PAY000837,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 13283.42, ""method"": ""card""}",2025-12-05T07:03:39.233712
idemp_PAY000838,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 1053.81, ""method"": ""card""}",2025-12-04T15:15:39.234151
idemp_PAY000839,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 5022.86, ""method"": ""netbanking""}",2025-11-12T05:48:39.234665
idemp_PAY000840,"{""status"": ""failed"", ""object"": ""payment"", ""amount"": 5022.87, ""method"": ""upi""}",2025-11-12T06:16:39.234665
idemp_PAY000841,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 33485.88, ""method"": ""card""}",2025-11-27T23:56:39.235193
idemp_PAY000842,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 16513.77, ""method"": ""upi""}",2025-11-23T16:46:39.235784
idemp_PAY000843,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 4557.17, ""method"": ""card""}",2025-12-03T23:30:39.236203
idemp_PAY000844,"{""status"": ""failed"", ""object"": ""payment"", ""amount"": 11187.79, ""method"": ""cod""}",2025-11-10T01:14:39.236660
idemp_PAY000845,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 14635.98, ""method"": ""upi""}",2025-12-04T22:48:39.237230
idemp_PAY000846,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 14166.66, ""method"": ""upi""}",2025-11-15T12:42:39.237808
idemp_PAY000847,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 10711.01, ""method"": ""netbanking""}",2025-11-20T06:05:39.238333
idemp_PAY000848,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 9086.15, ""method"": ""upi""}",2025-11-16T13:55:39.238796
idemp_PAY000849,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 16605.07, ""method"": ""upi""}",2025-12-01T21:08:39.239374
idemp_PAY000850,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 13833.79, ""method"": ""upi""}",2025-11-08T14:54:39.239909
idemp_PAY000851,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 7428.96, ""method"": ""wallet""}",2025-12-05T04:50:39.240391
idemp_PAY000852,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 2498.72, ""method"": ""wallet""}",2025-12-05T10:41:39.240795
idemp_PAY000853,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 8470.03, ""method"": ""card""}",2025-11-16T02:18:39.241200
idemp_PAY000854,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 15844.75, ""method"": ""upi""}",2025-11-08T05:41:39.241761
idemp_PAY000855,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 20996.36, ""method"": ""netbanking""}",2025-12-05T02:36:39.242385
idemp_PAY000856,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 16436.26, ""method"": ""upi""}",2025-11-13T23:12:39.242864
idemp_PAY000857,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 13499.18, ""method"": ""upi""}",2025-11-22T06:26:39.243405
idemp_PAY000858,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 5277.89, ""method"": ""card""}",2025-11-07T20:27:39.243875
idemp_PAY000859,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 18322.21, ""method"": ""card""}",2025-11-14T16:29:39.244462
idemp_PAY000860,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 12879.26, ""method"": ""upi""}",2025-11-11T20:04:39.244926
idemp_PAY000861,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 9790.95, ""method"": ""card""}",2025-11-13T11:45:39.245516
idemp_PAY000862,"{""status"": ""failed"", ""object"": ""payment"", ""amount"": 9790.96, ""method"": ""upi""}",2025-11-13T12:16:39.245516
idemp_PAY000863,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 26665.8, ""method"": ""upi""}",2025-11-26T01:02:39.245990
idemp_PAY000864,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 2064.16, ""method"": ""cod""}",2025-11-25T17:56:39.246380
idemp_PAY000865,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 1352.74, ""method"": ""upi""}",2025-12-02T17:34:39.246769
idemp_PAY000866,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 11132.73, ""method"": ""netbanking""}",2025-11-22T16:45:39.247284
idemp_PAY000867,"{""status"": ""failed"", ""object"": ""payment"", ""amount"": 13076.0, ""method"": ""upi""}",2025-11-15T13:15:39.247830
idemp_PAY000868,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 19714.97, ""method"": ""upi""}",2025-12-05T21:39:39.248363
idemp_PAY000869,"{""status"": ""failed"", ""object"": ""payment"", ""amount"": 9563.1, ""method"": ""card""}",2025-11-29T18:42:39.248827
idemp_PAY000870,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 8780.8, ""method"": ""wallet""}",2025-12-02T19:25:39.249461
idemp_PAY000871,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 8780.8, ""method"": ""wallet""}",2025-12-02T19:52:39.249461
idemp_PAY000872,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 8253.53, ""method"": ""cod""}",2025-11-26T11:27:39.250036
idemp_PAY000873,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 21149.23, ""method"": ""card""}",2025-11-15T09:17:39.250616
idemp_PAY000874,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 15239.98, ""method"": ""wallet""}",2025-11-26T15:07:39.251098
idemp_PAY000875,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 6265.87, ""method"": ""card""}",2025-11-15T12:12:39.251645
idemp_PAY000876,"{""status"": ""failed"", ""object"": ""payment"", ""amount"": 5903.81, ""method"": ""card""}",2025-11-27T00:48:39.252135
idemp_PAY000877,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 15752.8, ""method"": ""card""}",2025-11-20T19:09:39.252701
idemp_PAY000878,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 12649.65, ""method"": ""card""}",2025-11-27T15:04:39.253283
idemp_PAY000879,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 12561.57, ""method"": ""card""}",2025-11-21T18:32:39.253753
idemp_PAY000880,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 11744.21, ""method"": ""upi""}",2025-11-27T23:29:39.254224
idemp_PAY000881,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 5531.9, ""method"": ""cod""}",2025-11-12T08:26:39.254622
idemp_PAY000882,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 2357.82, ""method"": ""card""}",2025-11-07T22:44:39.255020
idemp_PAY000883,"{""status"": ""pending"", ""object"": ""payment"", ""amount"": 1514.69, ""method"": ""upi""}",2025-11-24T10:59:39.255404
idemp_PAY000884,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 13245.1, ""method"": ""card""}",2025-11-10T08:40:39.255945
idemp_PAY000885,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 9950.08, ""method"": ""upi""}",2025-12-06T12:57:39.256474
idemp_PAY000886,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 3650.61, ""method"": ""card""}",2025-12-05T12:47:39.256945
idemp_PAY000887,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 11084.46, ""method"": ""card""}",2025-11-19T22:40:39.257477
idemp_PAY000888,"{""status"": ""failed"", ""object"": ""payment"", ""amount"": 14232.89, ""method"": ""netbanking""}",2025-11-27T07:15:39.258056
idemp_PAY000889,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 19761.62, ""method"": ""upi""}",2025-11-21T16:09:39.258626
idemp_PAY000890,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 10680.02, ""method"": ""card""}",2025-12-05T00:28:39.259156
idemp_PAY000891,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 10680.03, ""method"": ""upi""}",2025-12-05T00:39:39.259156
idemp_PAY000892,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 15582.1, ""method"": ""netbanking""}",2025-11-21T04:06:39.259737
idemp_PAY000893,"{""status"": ""failed"", ""object"": ""payment"", ""amount"": 12493.6, ""method"": ""upi""}",2025-11-19T09:47:39.260333
idemp_PAY000894,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 2015.7, ""method"": ""card""}",2025-11-23T01:32:39.260857
idemp_PAY000895,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 2015.7, ""method"": ""upi""}",2025-11-23T01:06:39.260857
idemp_PAY000896,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 16022.16, ""method"": ""netbanking""}",2025-12-05T18:29:39.261431
idemp_PAY000897,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 15340.67, ""method"": ""card""}",2025-11-10T08:34:39.262016
idemp_PAY000898,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 6146.56, ""method"": ""upi""}",2025-11-16T18:00:39.262527
idemp_PAY000899,"{""status"": ""failed"", ""object"": ""payment"", ""amount"": 6143.96, ""method"": ""cod""}",2025-12-04T08:18:39.263096
idemp_PAY000900,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 6143.96, ""method"": ""upi""}",2025-12-04T08:01:39.263096
idemp_PAY000901,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 3481.63, ""method"": ""netbanking""}",2025-11-19T03:37:39.263565
idemp_PAY000902,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 3481.63, ""method"": ""upi""}",2025-11-19T04:07:39.263565
idemp_PAY000903,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 29100.16, ""method"": ""wallet""}",2025-12-04T04:27:39.264148
idemp_PAY000904,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 5808.3, ""method"": ""cod""}",2025-11-17T01:54:39.264736
idemp_PAY000905,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 12440.74, ""method"": ""upi""}",2025-11-08T07:41:39.265322
idemp_PAY000906,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 16893.52, ""method"": ""card""}",2025-11-25T13:07:39.265900
idemp_PAY000907,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 4554.53, ""method"": ""upi""}",2025-11-20T16:05:39.266327
idemp_PAY000908,"{""status"": ""pending"", ""object"": ""payment"", ""amount"": 3704.57, ""method"": ""card""}",2025-11-28T23:53:39.266733
idemp_PAY000909,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 20314.41, ""method"": ""card""}",2025-11-11T11:46:39.267369
idemp_PAY000910,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 7756.9, ""method"": ""upi""}",2025-11-07T10:01:39.267814
idemp_PAY000911,"{""status"": ""failed"", ""object"": ""payment"", ""amount"": 3358.66, ""method"": ""card""}",2025-11-07T16:59:39.268230
idemp_PAY000912,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 16317.51, ""method"": ""upi""}",2025-11-19T12:41:39.268804
idemp_PAY000913,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 4934.16, ""method"": ""card""}",2025-11-25T11:28:39.269292
idemp_PAY000914,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 17948.23, ""method"": ""upi""}",2025-11-08T16:45:39.269826
idemp_PAY000915,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 8731.45, ""method"": ""upi""}",2025-11-10T00:32:39.270318
idemp_PAY000916,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 17492.36, ""method"": ""upi""}",2025-11-16T18:23:39.270839
idemp_PAY000917,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 14654.99, ""method"": ""card""}",2025-11-16T14:59:39.271392
idemp_PAY000918,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 8045.41, ""method"": ""upi""}",2025-11-22T22:27:39.271872
idemp_PAY000919,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 11224.12, ""method"": ""upi""}",2025-12-03T10:17:39.272345
idemp_PAY000920,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 16296.0, ""method"": ""card""}",2025-11-09T20:25:39.272862
idemp_PAY000921,"{""status"": ""failed"", ""object"": ""payment"", ""amount"": 32245.73, ""method"": ""wallet""}",2025-11-07T10:22:39.273384
idemp_PAY000922,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 13438.66, ""method"": ""upi""}",2025-11-25T16:39:39.273978
idemp_PAY000923,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 10776.84, ""method"": ""cod""}",2025-11-27T01:33:39.274433
idemp_PAY000924,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 10776.84, ""method"": ""netbanking""}",2025-11-27T01:34:39.274433
idemp_PAY000925,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 12581.38, ""method"": ""upi""}",2025-11-16T13:16:39.275067
idemp_PAY000926,"{""status"": ""pending"", ""object"": ""payment"", ""amount"": 17258.44, ""method"": ""upi""}",2025-12-02T05:21:39.275604
idemp_PAY000927,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 12154.49, ""method"": ""card""}",2025-11-22T23:02:39.276199
idemp_PAY000928,"{""status"": ""failed"", ""object"": ""payment"", ""amount"": 8160.77, ""method"": ""card""}",2025-11-29T17:23:39.276673
idemp_PAY000929,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 7463.68, ""method"": ""card""}",2025-11-25T00:13:39.277141
idemp_PAY000930,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 21351.49, ""method"": ""upi""}",2025-11-25T13:48:39.277744
idemp_PAY000931,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 5098.0, ""method"": ""card""}",2025-11-26T01:28:39.278234
idemp_PAY000932,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 9630.76, ""method"": ""netbanking""}",2025-11-19T01:18:39.278752
idemp_PAY000933,"{""status"": ""refunded"", ""object"": ""payment"", ""amount"": 15953.23, ""method"": ""card""}",2025-11-16T15:12:39.279330
idemp_PAY000934,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 23452.08, ""method"": ""cod""}",2025-11-21T11:11:39.279907
idemp_PAY000935,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 12454.86, ""method"": ""netbanking""}",2025-11-15T04:22:39.280498
idemp_PAY000936,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 22253.12, ""method"": ""netbanking""}",2025-12-06T10:27:39.281075
idemp_PAY000937,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 14617.07, ""method"": ""card""}",2025-11-29T08:58:39.281501
idemp_PAY000938,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 10461.28, ""method"": ""card""}",2025-11-24T13:51:39.282075
idemp_PAY000939,"{""status"": ""failed"", ""object"": ""payment"", ""amount"": 10461.29, ""method"": ""upi""}",2025-11-24T13:52:39.282075
idemp_PAY000940,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 16262.98, ""method"": ""upi""}",2025-11-30T09:40:39.282648
idemp_PAY000941,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 7836.25, ""method"": ""upi""}",2025-11-11T12:29:39.283233
idemp_PAY000942,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 26625.51, ""method"": ""wallet""}",2025-11-26T04:08:39.283804
idemp_PAY000943,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 10907.37, ""method"": ""upi""}",2025-11-11T07:10:39.284335
idemp_PAY000944,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 1364.57, ""method"": ""cod""}",2025-11-07T09:10:39.284743
idemp_PAY000945,"{""status"": ""refunded"", ""object"": ""payment"", ""amount"": 1364.58, ""method"": ""netbanking""}",2025-11-07T09:44:39.284743
idemp_PAY000946,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 668.14, ""method"": ""upi""}",2025-11-21T12:21:39.285161
idemp_PAY000947,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 668.13, ""method"": ""card""}",2025-11-21T12:27:39.285161
idemp_PAY000948,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 11815.42, ""method"": ""cod""}",2025-11-12T01:08:39.285678
idemp_PAY000949,"{""status"": ""failed"", ""object"": ""payment"", ""amount"": 19293.5, ""method"": ""upi""}",2025-11-28T13:18:39.286158
idemp_PAY000950,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 17166.57, ""method"": ""card""}",2025-11-27T20:00:39.286727
idemp_PAY000951,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 4679.14, ""method"": ""card""}",2025-11-19T05:21:39.287145
idemp_PAY000952,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 21406.88, ""method"": ""cod""}",2025-11-24T11:17:39.287719
idemp_PAY000953,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 15507.5, ""method"": ""card""}",2025-11-20T17:50:39.288260
idemp_PAY000954,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 13239.07, ""method"": ""upi""}",2025-11-28T07:21:39.288777
idemp_PAY000955,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 6093.5, ""method"": ""upi""}",2025-11-06T19:07:39.289198
idemp_PAY000956,"{""status"": ""failed"", ""object"": ""payment"", ""amount"": 19190.63, ""method"": ""card""}",2025-12-04T03:18:39.289659
idemp_PAY000957,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 12522.25, ""method"": ""card""}",2025-11-11T04:59:39.290183
idemp_PAY000958,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 5997.36, ""method"": ""card""}",2025-11-19T22:41:39.290646
idemp_PAY000959,"{""status"": ""failed"", ""object"": ""payment"", ""amount"": 2693.03, ""method"": ""card""}",2025-11-18T22:48:39.291052
idemp_PAY000960,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 15189.27, ""method"": ""card""}",2025-12-02T03:04:39.291585
idemp_PAY000961,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 9158.35, ""method"": ""upi""}",2025-11-23T03:31:39.292166
idemp_PAY000962,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 6822.59, ""method"": ""card""}",2025-11-12T10:37:39.292642
idemp_PAY000963,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 4358.84, ""method"": ""card""}",2025-11-18T01:44:39.293107
idemp_PAY000964,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 7938.17, ""method"": ""card""}",2025-11-18T18:03:39.293632
idemp_PAY000965,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 9915.5, ""method"": ""cod""}",2025-11-18T05:55:39.294157
idemp_PAY000966,"{""status"": ""failed"", ""object"": ""payment"", ""amount"": 15544.03, ""method"": ""card""}",2025-11-17T16:14:39.294634
idemp_PAY000967,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 3688.39, ""method"": ""wallet""}",2025-11-24T10:07:39.295110
idemp_PAY000968,"{""status"": ""success"", ""object"": ""payment"", ""amount"": 3688.4, ""method"": ""card""}",2025-11-24T10:03:39.295110
